time,gFx,gFy,gFz
2024-01-01 15:8:02.2720,0.582,-1.306,-1.673,2.201
2024-01-01 15:8:02.2810,0.484,-1.661,-1.515,2.3
2024-01-01 15:8:02.2910,0.5,-1.96,-1.464,2.497
2024-01-01 15:8:02.3010,0.705,-2.024,-1.52,2.628
2024-01-01 15:8:02.3260,0.642,-1.861,-1.438,2.438
2024-01-01 15:8:02.3260,0.642,-1.861,-1.438,2.438
2024-01-01 15:8:02.3310,0.425,-1.681,-1.605,2.363
2024-01-01 15:8:02.3410,0.364,-1.532,-1.839,2.421
2024-01-01 15:8:02.3510,0.414,-1.344,-1.9,2.364
2024-01-01 15:8:02.3610,0.53,-1.158,-1.722,2.142
2024-01-01 15:8:02.3710,0.544,-0.958,-1.436,1.81
2024-01-01 15:8:02.3800,0.544,-0.792,-1.202,1.539
2024-01-01 15:8:02.3950,0.471,-0.642,-0.986,1.267
2024-01-01 15:8:02.4010,0.196,-0.519,-0.83,0.998
2024-01-01 15:8:02.4270,-0.105,-0.149,-0.51,0.542
2024-01-01 15:8:02.4270,-0.105,-0.149,-0.51,0.542
2024-01-01 15:8:02.4300,-0.006,0.07,-0.234,0.244
2024-01-01 15:8:02.4410,-0.022,0.261,0.129,0.292
2024-01-01 15:8:02.4500,-0.126,0.22,0.372,0.45
2024-01-01 15:8:02.4600,-0.321,-0.032,0.34,0.469
2024-01-01 15:8:02.4700,-0.747,-0.015,0.263,0.792
2024-01-01 15:8:02.4800,-1.264,0.192,0.209,1.295
2024-01-01 15:8:02.4900,-1.434,0.246,0.101,1.458
2024-01-01 15:8:02.5000,-0.691,0.292,-0.135,0.762
2024-01-01 15:8:02.5270,0.394,0.034,-0.175,0.432
2024-01-01 15:8:02.5270,0.394,0.034,-0.175,0.432
2024-01-01 15:8:02.5300,0.555,-0.056,-0.156,0.579
2024-01-01 15:8:02.5410,0.261,-0.291,-0.243,0.46
2024-01-01 15:8:02.5500,-0.223,-0.6,-0.445,0.78
2024-01-01 15:8:02.5600,-0.639,-0.807,-0.442,1.12
2024-01-01 15:8:02.5690,-0.818,-0.924,-0.397,1.296
2024-01-01 15:8:02.5800,-0.95,-1.069,-0.421,1.491
2024-01-01 15:8:02.5930,-1.155,-1.542,-0.491,1.988
2024-01-01 15:8:02.6000,-1.236,-2.088,-0.726,2.533
2024-01-01 15:8:02.6270,-0.484,-1.802,-0.985,2.11
2024-01-01 15:8:02.6280,-0.484,-1.802,-0.985,2.11
2024-01-01 15:8:02.6290,-0.149,-1.489,-1.046,1.826
2024-01-01 15:8:02.6400,0.068,-1.285,-0.781,1.505
2024-01-01 15:8:02.6490,0.27,-1.081,-0.6,1.265
2024-01-01 15:8:02.6590,0.34,-0.907,-0.807,1.261
2024-01-01 15:8:02.6690,0.495,-0.666,-1.264,1.512
2024-01-01 15:8:02.6790,0.664,-0.371,-1.631,1.8
2024-01-01 15:8:02.6930,0.744,-0.231,-1.783,1.946
2024-01-01 15:8:02.6990,0.805,-0.573,-1.808,2.06
2024-01-01 15:8:02.7260,0.702,-1.134,-1.619,2.098
2024-01-01 15:8:02.7260,0.702,-1.134,-1.619,2.098
2024-01-01 15:8:02.7280,0.627,-1.461,-1.667,2.304
2024-01-01 15:8:02.7400,0.518,-1.682,-1.558,2.35
2024-01-01 15:8:02.7480,0.405,-1.748,-1.245,2.184
2024-01-01 15:8:02.7580,0.315,-1.664,-0.976,1.955
2024-01-01 15:8:02.7680,0.212,-1.439,-0.904,1.713
2024-01-01 15:8:02.7780,0.11,-1.137,-0.921,1.467
2024-01-01 15:8:02.7920,0.059,-0.872,-0.836,1.209
2024-01-01 15:8:02.7980,0.042,-0.696,-0.67,0.967
2024-01-01 15:8:02.8240,0.006,-0.3,-0.162,0.341
2024-01-01 15:8:02.8250,0.006,-0.3,-0.162,0.341
2024-01-01 15:8:02.8280,-0.056,-0.068,0.229,0.245
2024-01-01 15:8:02.8410,-0.157,0.206,0.383,0.462
2024-01-01 15:8:02.8480,-0.383,0.38,0.282,0.609
2024-01-01 15:8:02.8580,-0.542,0.431,0.064,0.695
2024-01-01 15:8:02.8680,-0.585,0.485,-0.096,0.766
2024-01-01 15:8:02.8780,-0.492,0.412,-0.183,0.667
2024-01-01 15:8:02.8920,-0.32,0.259,-0.155,0.44
2024-01-01 15:8:02.8980,-0.283,0.109,0.006,0.303
2024-01-01 15:8:02.9250,0.046,0.218,0.021,0.224
2024-01-01 15:8:02.9260,0.046,0.218,0.021,0.224
2024-01-01 15:8:02.9270,0.256,0.169,-0.086,0.319
2024-01-01 15:8:02.9400,0.373,0.079,-0.262,0.463
2024-01-01 15:8:02.9470,0.235,-0.094,-0.357,0.438
2024-01-01 15:8:02.9570,-0.086,-0.378,-0.395,0.553
2024-01-01 15:8:02.9670,-0.407,-0.652,-0.461,0.896
2024-01-01 15:8:02.9770,-0.735,-0.906,-0.556,1.292
2024-01-01 15:8:02.9920,-1.0,-0.841,-0.748,1.506
2024-01-01 15:8:02.9970,-1.132,-0.669,-1.118,1.726
2024-01-01 15:8:03.0250,-0.716,-0.97,-0.998,1.565
2024-01-01 15:8:03.0250,-0.716,-0.97,-0.998,1.565
2024-01-01 15:8:03.0260,-0.281,-1.039,-0.812,1.348
2024-01-01 15:8:03.0400,0.132,-1.134,-0.823,1.407
2024-01-01 15:8:03.0470,0.348,-1.393,-1.048,1.778
2024-01-01 15:8:03.0570,0.453,-1.703,-1.274,2.175
2024-01-01 15:8:03.0670,0.511,-2.02,-1.306,2.459
2024-01-01 15:8:03.0770,0.646,-2.263,-1.22,2.651
2024-01-01 15:8:03.0920,0.71,-2.007,-1.063,2.38
2024-01-01 15:8:03.0970,0.79,-1.711,-1.18,2.224
2024-01-01 15:8:03.1240,0.649,-1.471,-1.509,2.205
2024-01-01 15:8:03.1250,0.649,-1.471,-1.509,2.205
2024-01-01 15:8:03.1260,0.537,-1.406,-1.544,2.156
2024-01-01 15:8:03.1360,0.499,-1.404,-1.596,2.183
2024-01-01 15:8:03.1460,0.579,-1.259,-1.635,2.143
2024-01-01 15:8:03.1560,0.65,-1.077,-1.507,1.963
2024-01-01 15:8:03.1660,0.599,-0.932,-1.243,1.665
2024-01-01 15:8:03.1760,0.393,-0.761,-1.063,1.365
2024-01-01 15:8:03.1860,0.149,-0.561,-1.054,1.203
2024-01-01 15:8:03.2110,0.126,-0.127,-0.809,0.829
2024-01-01 15:8:03.2110,0.126,-0.127,-0.809,0.829
2024-01-01 15:8:03.2150,0.059,0.07,-0.414,0.424
2024-01-01 15:8:03.2260,-0.037,0.266,0.007,0.269
2024-01-01 15:8:03.2350,-0.121,0.288,0.233,0.39
2024-01-01 15:8:03.2460,-0.298,0.196,0.192,0.405
2024-01-01 15:8:03.2560,-0.645,0.214,0.101,0.687
2024-01-01 15:8:03.2650,-1.183,0.179,0.093,1.2
2024-01-01 15:8:03.2750,-1.612,-0.076,0.158,1.622
2024-01-01 15:8:03.2850,-0.992,-0.021,-0.065,0.994
2024-01-01 15:8:03.3120,0.367,-0.01,-0.176,0.407
2024-01-01 15:8:03.3120,0.367,-0.01,-0.176,0.407
2024-01-01 15:8:03.3150,0.537,-0.163,-0.166,0.585
2024-01-01 15:8:03.3250,0.117,-0.426,-0.158,0.469
2024-01-01 15:8:03.3350,-0.367,-0.708,-0.37,0.879
2024-01-01 15:8:03.3450,-0.701,-0.921,-0.479,1.253
2024-01-01 15:8:03.3550,-0.936,-1.068,-0.481,1.499
2024-01-01 15:8:03.3650,-1.173,-1.369,-0.418,1.851
2024-01-01 15:8:03.3750,-1.332,-1.753,-0.489,2.255
2024-01-01 15:8:03.4100,-0.364,-1.502,-0.912,1.795
2024-01-01 15:8:03.4110,-0.364,-1.502,-0.912,1.795
2024-01-01 15:8:03.4110,-0.364,-1.502,-0.912,1.795
2024-01-01 15:8:03.4140,-0.017,-1.291,-0.759,1.498
2024-01-01 15:8:03.4240,0.203,-1.199,-0.624,1.367
2024-01-01 15:8:03.4340,0.242,-0.987,-0.721,1.246
2024-01-01 15:8:03.4440,0.161,-0.674,-0.968,1.19
2024-01-01 15:8:03.4540,0.38,-0.503,-1.267,1.415
2024-01-01 15:8:03.4640,0.543,-0.308,-1.443,1.572
2024-01-01 15:8:03.4740,0.682,-0.283,-1.511,1.682
2024-01-01 15:8:03.4840,0.907,-0.496,-1.622,1.923
2024-01-01 15:8:03.5100,0.702,-1.024,-1.607,2.031
2024-01-01 15:8:03.5110,0.702,-1.024,-1.607,2.031
2024-01-01 15:8:03.5140,0.626,-1.257,-1.566,2.103
2024-01-01 15:8:03.5240,0.613,-1.46,-1.51,2.188
2024-01-01 15:8:03.5340,0.666,-1.503,-1.32,2.108
2024-01-01 15:8:03.5440,0.669,-1.379,-1.055,1.861
2024-01-01 15:8:03.5540,0.516,-1.204,-0.867,1.571
2024-01-01 15:8:03.5640,0.29,-1.033,-0.778,1.325
2024-01-01 15:8:03.5740,0.124,-0.844,-0.731,1.123
2024-01-01 15:8:03.6080,-0.056,-0.482,-0.355,0.601
2024-01-01 15:8:03.6090,-0.056,-0.482,-0.355,0.601
2024-01-01 15:8:03.6090,-0.056,-0.482,-0.355,0.601
2024-01-01 15:8:03.6130,-0.129,-0.385,-0.267,0.486
2024-01-01 15:8:03.6230,-0.174,-0.197,-0.054,0.268
2024-01-01 15:8:03.6330,-0.248,0.078,0.259,0.367
2024-01-01 15:8:03.6430,-0.31,0.317,0.332,0.554
2024-01-01 15:8:03.6530,-0.402,0.415,0.123,0.591
2024-01-01 15:8:03.6630,-0.45,0.401,-0.125,0.616
2024-01-01 15:8:03.6730,-0.519,0.306,-0.126,0.616
2024-01-01 15:8:03.6830,-0.433,0.24,-0.029,0.496
2024-01-01 15:8:03.7090,0.053,0.136,0.069,0.161
2024-01-01 15:8:03.7100,0.053,0.136,0.069,0.161
2024-01-01 15:8:03.7130,0.244,0.127,0.112,0.297
2024-01-01 15:8:03.7230,0.362,0.141,-0.002,0.388
2024-01-01 15:8:03.7330,0.359,0.06,-0.197,0.414
2024-01-01 15:8:03.7430,0.181,-0.183,-0.342,0.428
2024-01-01 15:8:03.7530,-0.129,-0.47,-0.418,0.642
2024-01-01 15:8:03.7620,-0.447,-0.785,-0.486,1.026
2024-01-01 15:8:03.7730,-0.866,-0.974,-0.528,1.406
2024-01-01 15:8:03.7820,-1.427,-0.962,-0.635,1.834
2024-01-01 15:8:03.8090,-1.534,-1.227,-1.465,2.45
2024-01-01 15:8:03.8090,-1.534,-1.227,-1.465,2.45
2024-01-01 15:8:03.8120,-0.985,-1.415,-1.121,2.056
2024-01-01 15:8:03.8220,-0.595,-1.521,-0.736,1.791
2024-01-01 15:8:03.8320,-0.243,-1.629,-0.741,1.806
2024-01-01 15:8:03.8420,0.229,-1.784,-0.962,2.04
2024-01-01 15:8:03.8530,0.583,-1.808,-1.138,2.214
2024-01-01 15:8:03.8620,0.328,-1.887,-1.04,2.179
2024-01-01 15:8:03.8720,0.036,-1.714,-0.961,1.965
2024-01-01 15:8:03.8820,0.257,-1.156,-1.269,1.736
2024-01-01 15:8:03.9090,1.264,-1.352,-1.315,2.27
2024-01-01 15:8:03.9100,1.264,-1.352,-1.315,2.27
2024-01-01 15:8:03.9110,0.959,-1.159,-1.12,1.875
2024-01-01 15:8:03.9220,0.565,-1.169,-1.447,1.944
2024-01-01 15:8:03.9310,0.42,-1.206,-1.795,2.203
2024-01-01 15:8:03.9410,0.471,-1.197,-1.684,2.119
2024-01-01 15:8:03.9510,0.573,-1.219,-1.273,1.853
2024-01-01 15:8:03.9610,0.59,-1.155,-1.043,1.664
2024-01-01 15:8:03.9720,0.512,-0.998,-1.04,1.53
2024-01-01 15:8:03.9850,0.41,-0.824,-0.985,1.348
2024-01-01 15:8:04.0090,0.2,-0.544,-0.561,0.807
2024-01-01 15:8:04.0090,0.2,-0.544,-0.561,0.807
2024-01-01 15:8:04.0110,0.116,-0.388,-0.44,0.598
2024-01-01 15:8:04.0220,0.081,-0.243,-0.428,0.499
2024-01-01 15:8:04.0310,0.022,-0.073,-0.367,0.375
2024-01-01 15:8:04.0410,-0.123,0.116,-0.188,0.253
2024-01-01 15:8:04.0510,-0.252,0.275,0.01,0.373
2024-01-01 15:8:04.0610,-0.395,0.377,0.174,0.573
2024-01-01 15:8:04.0710,-0.567,0.388,0.233,0.725
2024-01-01 15:8:04.0850,-0.699,0.371,0.187,0.813
2024-01-01 15:8:04.1090,-0.542,0.234,0.054,0.593
2024-01-01 15:8:04.1090,-0.542,0.234,0.054,0.593
2024-01-01 15:8:04.1100,-0.26,0.177,-0.106,0.332
2024-01-01 15:8:04.1230,-0.026,0.095,-0.126,0.16
2024-01-01 15:8:04.1300,0.145,-0.057,-0.077,0.174
2024-01-01 15:8:04.1400,0.165,-0.298,-0.056,0.345
2024-01-01 15:8:04.1500,0.009,-0.581,-0.171,0.606
2024-01-01 15:8:04.1600,-0.367,-0.738,-0.313,0.882
2024-01-01 15:8:04.1700,-0.905,-0.914,-0.483,1.374
2024-01-01 15:8:04.1800,-1.458,-1.286,-0.681,2.06
2024-01-01 15:8:04.2090,-0.876,-2.049,-0.722,2.342
2024-01-01 15:8:04.2100,-0.876,-2.049,-0.722,2.342
2024-01-01 15:8:04.2110,-0.876,-2.049,-0.722,2.342
2024-01-01 15:8:04.2200,-0.437,-1.95,-0.925,2.202
2024-01-01 15:8:04.2300,-0.198,-1.579,-0.992,1.875
2024-01-01 15:8:04.2400,0.001,-1.082,-0.678,1.277
2024-01-01 15:8:04.2500,0.016,-0.96,-0.405,1.042
2024-01-01 15:8:04.2600,-0.308,-1.183,-0.545,1.338
2024-01-01 15:8:04.2700,-0.439,-0.936,-0.826,1.323
2024-01-01 15:8:04.2830,-0.429,-0.821,-1.182,1.502
2024-01-01 15:8:04.3040,-0.289,-0.627,-1.216,1.398
2024-01-01 15:8:04.3050,-0.289,-0.627,-1.216,1.398
2024-01-01 15:8:04.3090,0.063,-0.575,-1.29,1.414
2024-01-01 15:8:04.3210,0.51,-0.594,-1.536,1.724
2024-01-01 15:8:04.3290,0.848,-0.681,-1.69,2.01
2024-01-01 15:8:04.3390,0.924,-0.755,-1.653,2.039
2024-01-01 15:8:04.3490,0.859,-0.883,-1.52,1.957
2024-01-01 15:8:04.3590,0.808,-1.015,-1.406,1.913
2024-01-01 15:8:04.3700,0.769,-1.077,-1.293,1.85
2024-01-01 15:8:04.3790,0.725,-1.069,-1.188,1.755
2024-01-01 15:8:04.4080,0.495,-0.831,-1.004,1.394
2024-01-01 15:8:04.4080,0.369,-0.677,-0.89,1.178
2024-01-01 15:8:04.4090,0.369,-0.677,-0.89,1.178
2024-01-01 15:8:04.4220,0.246,-0.564,-0.769,0.985
2024-01-01 15:8:04.4290,0.139,-0.484,-0.652,0.824
2024-01-01 15:8:04.4390,0.062,-0.39,-0.55,0.677
2024-01-01 15:8:04.4480,0.014,-0.291,-0.452,0.538
2024-01-01 15:8:04.4590,-0.038,-0.206,-0.361,0.417
2024-01-01 15:8:04.4700,-0.124,-0.167,-0.225,0.306
2024-01-01 15:8:04.4810,-0.236,-0.129,0.036,0.271
2024-01-01 15:8:04.5100,-0.632,-0.222,0.275,0.724
2024-01-01 15:8:04.5100,-0.632,-0.222,0.275,0.724
2024-01-01 15:8:04.5110,-0.632,-0.222,0.275,0.724
2024-01-01 15:8:04.5190,-0.558,-0.247,0.344,0.701
2024-01-01 15:8:04.5280,-0.34,-0.25,0.35,0.548
2024-01-01 15:8:04.5380,-0.138,-0.227,0.162,0.311
2024-01-01 15:8:04.5480,0.012,-0.226,-0.121,0.257
2024-01-01 15:8:04.5580,-0.011,-0.338,-0.369,0.501
2024-01-01 15:8:04.5700,-0.24,-0.464,-0.568,0.772
2024-01-01 15:8:04.5830,-0.524,-0.409,-0.668,0.942
2024-01-01 15:8:04.6050,-0.956,-0.023,-1.02,1.398
2024-01-01 15:8:04.6050,-0.956,-0.023,-1.02,1.398
2024-01-01 15:8:04.6070,-0.831,0.011,-1.005,1.304
2024-01-01 15:8:04.6170,-0.763,-0.219,-0.922,1.217
2024-01-01 15:8:04.6270,-0.736,-0.428,-0.904,1.242
2024-01-01 15:8:04.6380,-0.786,-0.545,-1.012,1.392
2024-01-01 15:8:04.6470,-0.793,-0.821,-1.16,1.627
2024-01-01 15:8:04.6580,-0.473,-1.002,-1.088,1.553
2024-01-01 15:8:04.6670,0.0,-1.042,-0.846,1.342
2024-01-01 15:8:04.6780,0.183,-1.264,-0.77,1.491
2024-01-01 15:8:04.7080,0.38,-2.109,-0.433,2.186
2024-01-01 15:8:04.7090,0.38,-2.109,-0.433,2.186
2024-01-01 15:8:04.7090,0.38,-2.109,-0.433,2.186
2024-01-01 15:8:04.7170,0.514,-1.511,-0.392,1.643
2024-01-01 15:8:04.7270,0.499,-0.975,-0.884,1.408
2024-01-01 15:8:04.7370,0.408,-0.889,-1.293,1.621
2024-01-01 15:8:04.7470,0.475,-0.904,-1.321,1.67
2024-01-01 15:8:04.7570,0.492,-1.009,-1.061,1.545
2024-01-01 15:8:04.7670,0.449,-1.082,-0.937,1.5
2024-01-01 15:8:04.7800,0.389,-1.017,-1.135,1.573
2024-01-01 15:8:04.8070,0.301,-0.883,-1.041,1.398
2024-01-01 15:8:04.8080,0.301,-0.883,-1.041,1.398
2024-01-01 15:8:04.8080,0.301,-0.883,-1.041,1.398
2024-01-01 15:8:04.8160,0.34,-0.81,-1.023,1.348
2024-01-01 15:8:04.8260,0.332,-0.742,-1.021,1.305
2024-01-01 15:8:04.8360,0.309,-0.737,-0.897,1.201
2024-01-01 15:8:04.8460,0.299,-0.757,-0.717,1.085
2024-01-01 15:8:04.8560,0.274,-0.739,-0.577,0.977
2024-01-01 15:8:04.8660,0.189,-0.677,-0.523,0.876
2024-01-01 15:8:04.8800,0.075,-0.571,-0.525,0.779
2024-01-01 15:8:04.9070,-0.017,-0.382,-0.361,0.526
2024-01-01 15:8:04.9080,-0.017,-0.382,-0.361,0.526
2024-01-01 15:8:04.9080,-0.017,-0.382,-0.361,0.526
2024-01-01 15:8:04.9160,-0.11,-0.347,-0.281,0.46
2024-01-01 15:8:04.9260,-0.203,-0.288,-0.271,0.445
2024-01-01 15:8:04.9360,-0.201,-0.268,-0.332,0.472
2024-01-01 15:8:04.9460,-0.119,-0.283,-0.381,0.489
2024-01-01 15:8:04.9560,-0.003,-0.306,-0.367,0.478
2024-01-01 15:8:04.9650,0.097,-0.337,-0.299,0.461
2024-01-01 15:8:04.9760,0.19,-0.32,-0.273,0.462
2024-01-01 15:8:05.0070,-0.128,-0.245,-0.611,0.671
2024-01-01 15:8:05.0080,-0.128,-0.245,-0.611,0.671
2024-01-01 15:8:05.0080,-0.128,-0.245,-0.611,0.671
2024-01-01 15:8:05.0150,-0.372,-0.337,-0.685,0.849
2024-01-01 15:8:05.0250,-0.558,-0.492,-0.702,1.023
2024-01-01 15:8:05.0350,-0.611,-0.707,-0.648,1.137
2024-01-01 15:8:05.0450,-0.6,-0.908,-0.586,1.236
2024-01-01 15:8:05.0550,-0.53,-0.972,-0.515,1.221
2024-01-01 15:8:05.0650,-0.432,-0.957,-0.478,1.154
2024-01-01 15:8:05.0790,-0.35,-0.948,-0.501,1.128
2024-01-01 15:8:05.1070,-0.344,-1.153,-0.553,1.324
2024-01-01 15:8:05.1070,-0.344,-1.153,-0.553,1.324
2024-01-01 15:8:05.1070,-0.344,-1.153,-0.553,1.324
2024-01-01 15:8:05.1150,-0.306,-1.231,-0.556,1.385
2024-01-01 15:8:05.1250,-0.285,-1.289,-0.603,1.451
2024-01-01 15:8:05.1340,-0.27,-1.291,-0.706,1.496
2024-01-01 15:8:05.1450,-0.245,-1.247,-0.852,1.53
2024-01-01 15:8:05.1540,-0.172,-1.158,-0.981,1.527
2024-01-01 15:8:05.1640,-0.114,-1.004,-1.017,1.434
2024-01-01 15:8:05.1790,-0.094,-0.827,-1.011,1.31
2024-01-01 15:8:05.2050,-0.012,-0.262,-0.97,1.005
2024-01-01 15:8:05.2060,-0.012,-0.262,-0.97,1.005
2024-01-01 15:8:05.2060,-0.012,-0.262,-0.97,1.005
2024-01-01 15:8:05.2140,0.035,-0.137,-0.963,0.973
2024-01-01 15:8:05.2240,0.148,-0.112,-1.014,1.031
2024-01-01 15:8:05.2340,0.274,-0.143,-1.059,1.103
2024-01-01 15:8:05.2440,0.415,-0.213,-1.073,1.17
2024-01-01 15:8:05.2540,0.567,-0.32,-1.063,1.247
2024-01-01 15:8:05.2640,0.638,-0.454,-1.036,1.299
2024-01-01 15:8:05.2790,0.57,-0.586,-1.018,1.306
2024-01-01 15:8:05.3070,0.307,-0.963,-1.071,1.473
2024-01-01 15:8:05.3080,0.307,-0.963,-1.071,1.473
2024-01-01 15:8:05.3080,0.307,-0.963,-1.071,1.473
2024-01-01 15:8:05.3130,0.274,-1.035,-0.976,1.449
2024-01-01 15:8:05.3230,0.243,-1.054,-0.905,1.41
2024-01-01 15:8:05.3340,0.199,-1.048,-0.903,1.398
2024-01-01 15:8:05.3440,0.148,-1.009,-0.897,1.358
2024-01-01 15:8:05.3530,0.124,-0.957,-0.83,1.273
2024-01-01 15:8:05.3630,0.11,-0.907,-0.765,1.192
2024-01-01 15:8:05.3770,0.097,-0.853,-0.724,1.123
2024-01-01 15:8:05.3830,0.064,-0.774,-0.659,1.019
2024-01-01 15:8:05.4050,-0.05,-0.554,-0.577,0.801
2024-01-01 15:8:05.4050,-0.05,-0.554,-0.577,0.801
2024-01-01 15:8:05.4130,-0.087,-0.516,-0.57,0.774
2024-01-01 15:8:05.4230,-0.111,-0.535,-0.523,0.756
2024-01-01 15:8:05.4330,-0.114,-0.541,-0.433,0.702
2024-01-01 15:8:05.4430,-0.103,-0.538,-0.365,0.658
2024-01-01 15:8:05.4530,-0.077,-0.547,-0.322,0.639
2024-01-01 15:8:05.4630,-0.064,-0.545,-0.284,0.618
2024-01-01 15:8:05.4730,-0.07,-0.521,-0.268,0.59
2024-01-01 15:8:05.4830,-0.061,-0.484,-0.3,0.573
2024-01-01 15:8:05.5040,0.104,-0.508,-0.28,0.589
2024-01-01 15:8:05.5050,0.104,-0.508,-0.28,0.589
2024-01-01 15:8:05.5120,0.184,-0.583,-0.222,0.65
2024-01-01 15:8:05.5220,0.215,-0.65,-0.223,0.72
2024-01-01 15:8:05.5320,0.025,-0.706,-0.333,0.781
2024-01-01 15:8:05.5420,-0.221,-0.789,-0.555,0.99
2024-01-01 15:8:05.5520,-0.454,-0.793,-0.705,1.154
2024-01-01 15:8:05.5620,-0.666,-0.725,-0.778,1.255
2024-01-01 15:8:05.5760,-0.8,-0.628,-0.859,1.331
2024-01-01 15:8:05.5820,-0.82,-0.531,-0.963,1.372
2024-01-01 15:8:05.6070,-0.465,-0.482,-0.855,1.086
2024-01-01 15:8:05.6070,-0.465,-0.482,-0.855,1.086
2024-01-01 15:8:05.6120,-0.354,-0.484,-0.72,0.937
2024-01-01 15:8:05.6220,-0.343,-0.495,-0.681,0.909
2024-01-01 15:8:05.6310,-0.366,-0.508,-0.65,0.903
2024-01-01 15:8:05.6420,-0.336,-0.517,-0.599,0.86
2024-01-01 15:8:05.6520,-0.251,-0.495,-0.562,0.79
2024-01-01 15:8:05.6620,-0.147,-0.483,-0.558,0.753
2024-01-01 15:8:05.6720,-0.069,-0.504,-0.539,0.741
2024-01-01 15:8:05.6810,-0.022,-0.577,-0.509,0.77
2024-01-01 15:8:05.7040,0.003,-0.745,-0.58,0.944
2024-01-01 15:8:05.7050,0.003,-0.745,-0.58,0.944
2024-01-01 15:8:05.7110,0.042,-0.787,-0.646,1.019
2024-01-01 15:8:05.7210,0.148,-0.834,-0.703,1.101
2024-01-01 15:8:05.7310,0.247,-0.891,-0.729,1.177
2024-01-01 15:8:05.7410,0.321,-0.947,-0.76,1.256
2024-01-01 15:8:05.7510,0.426,-0.981,-0.83,1.354
2024-01-01 15:8:05.7610,0.56,-0.981,-0.896,1.442
2024-01-01 15:8:05.7750,0.694,-0.935,-0.921,1.485
2024-01-01 15:8:05.7810,0.772,-0.835,-0.896,1.448
2024-01-01 15:8:05.8080,0.754,-0.712,-0.826,1.326
2024-01-01 15:8:05.8080,0.754,-0.712,-0.826,1.326
2024-01-01 15:8:05.8100,0.644,-0.713,-0.799,1.25
2024-01-01 15:8:05.8210,0.511,-0.765,-0.792,1.214
2024-01-01 15:8:05.8300,0.41,-0.869,-0.795,1.247
2024-01-01 15:8:05.8400,0.314,-1.009,-0.79,1.319
2024-01-01 15:8:05.8500,0.244,-1.138,-0.772,1.397
2024-01-01 15:8:05.8600,0.215,-1.196,-0.778,1.443
2024-01-01 15:8:05.8700,0.202,-1.142,-0.864,1.446
2024-01-01 15:8:05.8800,0.189,-1.026,-0.981,1.432
2024-01-01 15:8:05.9070,0.14,-0.864,-0.987,1.319
2024-01-01 15:8:05.9070,0.14,-0.864,-0.987,1.319
2024-01-01 15:8:05.9100,0.075,-0.799,-0.911,1.214
2024-01-01 15:8:05.9200,-0.039,-0.699,-0.887,1.13
2024-01-01 15:8:05.9300,-0.142,-0.601,-0.907,1.097
2024-01-01 15:8:05.9400,-0.171,-0.507,-0.931,1.074
2024-01-01 15:8:05.9500,-0.14,-0.407,-0.934,1.028
2024-01-01 15:8:05.9600,-0.085,-0.317,-0.927,0.983
2024-01-01 15:8:05.9700,-0.019,-0.254,-0.911,0.946
2024-01-01 15:8:05.9800,0.047,-0.233,-0.869,0.901
2024-01-01 15:8:06.0040,0.084,-0.289,-0.76,0.817
2024-01-01 15:8:06.0050,0.084,-0.289,-0.76,0.817
2024-01-01 15:8:06.0090,0.082,-0.296,-0.719,0.782
2024-01-01 15:8:06.0200,0.069,-0.291,-0.688,0.75
2024-01-01 15:8:06.0290,0.061,-0.314,-0.66,0.733
2024-01-01 15:8:06.0390,0.077,-0.361,-0.618,0.72
2024-01-01 15:8:06.0500,0.118,-0.396,-0.531,0.673
2024-01-01 15:8:06.0590,0.144,-0.408,-0.439,0.616
2024-01-01 15:8:06.0730,0.146,-0.422,-0.391,0.594
2024-01-01 15:8:06.0790,0.128,-0.476,-0.413,0.643
2024-01-01 15:8:06.1050,-0.028,-0.711,-0.591,0.925
2024-01-01 15:8:06.1050,-0.028,-0.711,-0.591,0.925
2024-01-01 15:8:06.1090,-0.161,-0.767,-0.616,0.997
2024-01-01 15:8:06.1190,-0.249,-0.827,-0.524,1.01
2024-01-01 15:8:06.1290,-0.326,-0.915,-0.442,1.067
2024-01-01 15:8:06.1390,-0.451,-1.021,-0.481,1.215
2024-01-01 15:8:06.1480,-0.553,-1.066,-0.593,1.339
2024-01-01 15:8:06.1590,-0.532,-1.029,-0.655,1.331
2024-01-01 15:8:06.1720,-0.523,-1.034,-0.616,1.312
2024-01-01 15:8:06.1790,-0.478,-1.06,-0.578,1.299
2024-01-01 15:8:06.2050,-0.343,-1.011,-0.776,1.32
2024-01-01 15:8:06.2050,-0.343,-1.011,-0.776,1.32
2024-01-01 15:8:06.2080,-0.344,-0.995,-0.894,1.381
2024-01-01 15:8:06.2190,-0.303,-0.969,-0.879,1.343
2024-01-01 15:8:06.2280,-0.232,-0.922,-0.796,1.24
2024-01-01 15:8:06.2380,-0.189,-0.861,-0.738,1.15
2024-01-01 15:8:06.2480,-0.207,-0.819,-0.695,1.094
2024-01-01 15:8:06.2580,-0.247,-0.81,-0.686,1.09
2024-01-01 15:8:06.2680,-0.271,-0.809,-0.71,1.11
2024-01-01 15:8:06.2780,-0.254,-0.798,-0.714,1.101
2024-01-01 15:8:06.3050,-0.163,-0.794,-0.684,1.061
2024-01-01 15:8:06.3060,-0.163,-0.794,-0.684,1.061
2024-01-01 15:8:06.3080,-0.11,-0.763,-0.719,1.054
